34.0000000000 108.0000000000 1.0000000000
40.0000000000 108.0000000000 2.0000000000
40.0000000000 132.0000000000 2.0000000000
34.0000000000 132.0000000000 1.0000000000
#

34.0000000000 108.0000000000 1.0000000000
52.0000000000 108.0000000000 0.0000000000
52.0000000000 132.0000000000 0.0000000000
34.0000000000 132.0000000000 1.0000000000
#

34.0000000000 108.0000000000 1.0000000000
28.0000000000 108.0000000000 0.0000000000
28.0000000000 132.0000000000 0.0000000000
34.0000000000 132.0000000000 1.0000000000
#

34.0000000000 108.0000000000 1.0000000000
40.0000000000 108.0000000000 2.0000000000
40.0000000000 132.0000000000 2.0000000000
34.0000000000 132.0000000000 1.0000000000
#

34.0000000000 108.0000000000 1.0000000000
40.0000000000 108.0000000000 2.0000000000
40.0000000000 132.0000000000 2.0000000000
34.0000000000 132.0000000000 1.0000000000
#

